record_id,job_record_id,source_id,source_name,skill,evidence,collected_at
huawei_careers:PO2026070300013:skill:1,huawei_careers:PO2026070300013,huawei_careers,Huawei Careers,Testing,"高级技术翻译 1、支撑华为某产品领域海外市场拓展所需的各类文档和界面的翻译、审校、语言测试、上机验证、文化适应性改写等工作，保障资料语言文化质量的行业竞争力，保障华为产品用户的资料体验满意度； 2、支撑某产品领域翻译项目的运作和管理，在理解内外部客户的翻译需求基础上，协助协调翻译资源，搭建优质的翻译环境，以支撑按时按质满足客户需求; 3、与 AI 团队配合，开展行业调研、引擎评测等工作，为多语言AI业务提供高质量、可信赖的数据支持，支撑引擎调优。 Job Responsibilities: 1. Translate, proofread, test, and adapt documentation/user interfaces for Huawei products in overseas markets, with the goal of ensuring that all content is of industry-leading quality, user-friendly, and culturally appropriate. 2. Manage translation",2026-07-20T14:34:16+08:00
huawei_careers:PO2026070300013:skill:2,huawei_careers:PO2026070300013,huawei_careers,Huawei Careers,Product,"高级技术翻译 1、支撑华为某产品领域海外市场拓展所需的各类文档和界面的翻译、审校、语言测试、上机验证、文化适应性改写等工作，保障资料语言文化质量的行业竞争力，保障华为产品用户的资料体验满意度； 2、支撑某产品领域翻译项目的运作和管理，在理解内外部客户的翻译需求基础上，协助协调翻译资源，搭建优质的翻译环境，以支撑按时按质满足客户需求; 3、与 AI 团队配合，开展行业调研、引擎评测等工作，为多语言AI业务提供高质量、可信赖的数据支持，支撑引擎调优。 Job Responsibilities: 1. Translate, proofread, test, and adapt documentation/user interfaces for Huawei products in overseas markets, with the goal of ensuring that all content is of industry-leading quality, user-friendly, and culturally appropriate. 2. Manage translation",2026-07-20T14:34:16+08:00
huawei_careers:PO2026070300012:skill:1,huawei_careers:PO2026070300012,huawei_careers,Huawei Careers,Testing,"高级技术翻译 1、支撑华为某产品领域海外市场拓展所需的各类文档和界面的翻译、审校、语言测试、上机验证、文化适应性改写等工作，保障资料语言文化质量的行业竞争力，保障华为产品用户的资料体验满意度； 2、支撑某产品领域翻译项目的运作和管理，在理解内外部客户的翻译需求基础上，协助协调翻译资源，搭建优质的翻译环境，以支撑按时按质满足客户需求; 3、与 AI 团队配合，开展行业调研、引擎评测等工作，为多语言AI业务提供高质量、可信赖的数据支持，支撑引擎调优。 Job Responsibilities: 1. Translate, proofread, test, and adapt documentation/user interfaces for Huawei products in overseas markets, with the goal of ensuring that all content is of industry-leading quality, user-friendly, and culturally appropriate. 2. Manage translation",2026-07-20T14:34:16+08:00
huawei_careers:PO2026070300012:skill:2,huawei_careers:PO2026070300012,huawei_careers,Huawei Careers,Product,"高级技术翻译 1、支撑华为某产品领域海外市场拓展所需的各类文档和界面的翻译、审校、语言测试、上机验证、文化适应性改写等工作，保障资料语言文化质量的行业竞争力，保障华为产品用户的资料体验满意度； 2、支撑某产品领域翻译项目的运作和管理，在理解内外部客户的翻译需求基础上，协助协调翻译资源，搭建优质的翻译环境，以支撑按时按质满足客户需求; 3、与 AI 团队配合，开展行业调研、引擎评测等工作，为多语言AI业务提供高质量、可信赖的数据支持，支撑引擎调优。 Job Responsibilities: 1. Translate, proofread, test, and adapt documentation/user interfaces for Huawei products in overseas markets, with the goal of ensuring that all content is of industry-leading quality, user-friendly, and culturally appropriate. 2. Manage translation",2026-07-20T14:34:16+08:00
huawei_careers:PO2026070600006:skill:1,huawei_careers:PO2026070600006,huawei_careers,Huawei Careers,Security,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具有良好的,2026-07-20T14:34:16+08:00
huawei_careers:PO2026070600006:skill:2,huawei_careers:PO2026070600006,huawei_careers,Huawei Careers,Product,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具有良好的,2026-07-20T14:34:16+08:00
huawei_careers:PO2026070600006:skill:3,huawei_careers:PO2026070600006,huawei_careers,Huawei Careers,Design,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具有良好的,2026-07-20T14:34:16+08:00
huawei_careers:PO2026070600005:skill:1,huawei_careers:PO2026070600005,huawei_careers,Huawei Careers,Security,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具有良好的,2026-07-20T14:34:16+08:00
huawei_careers:PO2026070600005:skill:2,huawei_careers:PO2026070600005,huawei_careers,Huawei Careers,Product,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具有良好的,2026-07-20T14:34:16+08:00
huawei_careers:PO2026070600005:skill:3,huawei_careers:PO2026070600005,huawei_careers,Huawei Careers,Design,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具有良好的,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062900002:skill:1,huawei_careers:PO2026062900002,huawei_careers,Huawei Careers,Testing,人力资源助理（编辑） 岗位定位 我们是华为文化的传播者，传承公司的核心价值观； 我们是华为发展的记录者，记录公司的每个重要时刻； 我们是华为故事的讲述者，讲述千千万万华为人在全球的人生故事； 我们是思想工程的建设者，了解公司全球不同业务领域、不同文化、不同时代员工的思维特点和行为模式，激发组织和人员的活力。 岗位职责说明 1. 负责内刊文章的编辑和审校、内刊的策划和组稿； 2. 作为记者，围绕重要事件、重点话题、典型人物进行采写； 3. 与业务部门合作进行宣传团队建设、宣传线索挖掘、优秀人物报道等相关工作。 1. 本科及以上学历，1年以上相关工作经验，汉语言文学、新闻学、编辑出版学等相关专业优先； 2. 大学英语六级或同等水平测试，英语听说读写流利，可作为工作语言； 3. 具有良好的人际理解、沟通和团队合作能力；具有优秀的学习能力；能够在不同国度不同文化中接受挑战并成长，认可华为公司的文化和核心价值观； 4. 热爱写作，愿意在本岗位上长期稳定发展。,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062100001:skill:1,huawei_careers:PO2026062100001,huawei_careers,Huawei Careers,Testing,出入境服务专员 1、 责任国家的政策洞察与规划：洞察责任国家的出入境政策变化，并就出入境人员流动和服务办理输出解决方案； 2、 主导责任国家出入境解决方案设计，提升签证办理困难国家的出签率；保障签证特别是VIP等紧急签证的及时高效出签； 3、 责任国家客户关系建设：建设、维护并管理使领馆、签证中心和政府等机构签证认证客户关系； 4、 承担递馆、出签、异常问题的推动，保障出签率和出签周期 5、 承担责任国家的合规风险识别和预警：识别责任国家出入境服务中发现的合规风险问题，并进行预警和建议，营造良好的签证、认证等业务渠道， 6、 管理责任国家供应商：有效监督与管理责任国家相关的签证、认证等业务供应商，维持良好合作关系； 7、 监控责任国家服务交付质量并改进：有效管理和监控责任国家的服务交付质量，及时发现问题，制定解决方案，推动问题改进。 其中业务运营管理场景职责为： 1、 基于知识管理体系，执行知识平台的搭建和运营：管理规范、知识框架、知识库、运营及评价机制的搭建和运营；从用户及场景出发，持续优化服务流程和知识指引 2、 承担服务产品的设计和优化：作为业务代表，以产品化的思维设计、规划、落,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062100001:skill:2,huawei_careers:PO2026062100001,huawei_careers,Huawei Careers,Security,出入境服务专员 1、 责任国家的政策洞察与规划：洞察责任国家的出入境政策变化，并就出入境人员流动和服务办理输出解决方案； 2、 主导责任国家出入境解决方案设计，提升签证办理困难国家的出签率；保障签证特别是VIP等紧急签证的及时高效出签； 3、 责任国家客户关系建设：建设、维护并管理使领馆、签证中心和政府等机构签证认证客户关系； 4、 承担递馆、出签、异常问题的推动，保障出签率和出签周期 5、 承担责任国家的合规风险识别和预警：识别责任国家出入境服务中发现的合规风险问题，并进行预警和建议，营造良好的签证、认证等业务渠道， 6、 管理责任国家供应商：有效监督与管理责任国家相关的签证、认证等业务供应商，维持良好合作关系； 7、 监控责任国家服务交付质量并改进：有效管理和监控责任国家的服务交付质量，及时发现问题，制定解决方案，推动问题改进。 其中业务运营管理场景职责为： 1、 基于知识管理体系，执行知识平台的搭建和运营：管理规范、知识框架、知识库、运营及评价机制的搭建和运营；从用户及场景出发，持续优化服务流程和知识指引 2、 承担服务产品的设计和优化：作为业务代表，以产品化的思维设计、规划、落,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062100001:skill:3,huawei_careers:PO2026062100001,huawei_careers,Huawei Careers,Product,出入境服务专员 1、 责任国家的政策洞察与规划：洞察责任国家的出入境政策变化，并就出入境人员流动和服务办理输出解决方案； 2、 主导责任国家出入境解决方案设计，提升签证办理困难国家的出签率；保障签证特别是VIP等紧急签证的及时高效出签； 3、 责任国家客户关系建设：建设、维护并管理使领馆、签证中心和政府等机构签证认证客户关系； 4、 承担递馆、出签、异常问题的推动，保障出签率和出签周期 5、 承担责任国家的合规风险识别和预警：识别责任国家出入境服务中发现的合规风险问题，并进行预警和建议，营造良好的签证、认证等业务渠道， 6、 管理责任国家供应商：有效监督与管理责任国家相关的签证、认证等业务供应商，维持良好合作关系； 7、 监控责任国家服务交付质量并改进：有效管理和监控责任国家的服务交付质量，及时发现问题，制定解决方案，推动问题改进。 其中业务运营管理场景职责为： 1、 基于知识管理体系，执行知识平台的搭建和运营：管理规范、知识框架、知识库、运营及评价机制的搭建和运营；从用户及场景出发，持续优化服务流程和知识指引 2、 承担服务产品的设计和优化：作为业务代表，以产品化的思维设计、规划、落,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062100001:skill:4,huawei_careers:PO2026062100001,huawei_careers,Huawei Careers,Marketing,出入境服务专员 1、 责任国家的政策洞察与规划：洞察责任国家的出入境政策变化，并就出入境人员流动和服务办理输出解决方案； 2、 主导责任国家出入境解决方案设计，提升签证办理困难国家的出签率；保障签证特别是VIP等紧急签证的及时高效出签； 3、 责任国家客户关系建设：建设、维护并管理使领馆、签证中心和政府等机构签证认证客户关系； 4、 承担递馆、出签、异常问题的推动，保障出签率和出签周期 5、 承担责任国家的合规风险识别和预警：识别责任国家出入境服务中发现的合规风险问题，并进行预警和建议，营造良好的签证、认证等业务渠道， 6、 管理责任国家供应商：有效监督与管理责任国家相关的签证、认证等业务供应商，维持良好合作关系； 7、 监控责任国家服务交付质量并改进：有效管理和监控责任国家的服务交付质量，及时发现问题，制定解决方案，推动问题改进。 其中业务运营管理场景职责为： 1、 基于知识管理体系，执行知识平台的搭建和运营：管理规范、知识框架、知识库、运营及评价机制的搭建和运营；从用户及场景出发，持续优化服务流程和知识指引 2、 承担服务产品的设计和优化：作为业务代表，以产品化的思维设计、规划、落,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062100001:skill:5,huawei_careers:PO2026062100001,huawei_careers,Huawei Careers,Design,出入境服务专员 1、 责任国家的政策洞察与规划：洞察责任国家的出入境政策变化，并就出入境人员流动和服务办理输出解决方案； 2、 主导责任国家出入境解决方案设计，提升签证办理困难国家的出签率；保障签证特别是VIP等紧急签证的及时高效出签； 3、 责任国家客户关系建设：建设、维护并管理使领馆、签证中心和政府等机构签证认证客户关系； 4、 承担递馆、出签、异常问题的推动，保障出签率和出签周期 5、 承担责任国家的合规风险识别和预警：识别责任国家出入境服务中发现的合规风险问题，并进行预警和建议，营造良好的签证、认证等业务渠道， 6、 管理责任国家供应商：有效监督与管理责任国家相关的签证、认证等业务供应商，维持良好合作关系； 7、 监控责任国家服务交付质量并改进：有效管理和监控责任国家的服务交付质量，及时发现问题，制定解决方案，推动问题改进。 其中业务运营管理场景职责为： 1、 基于知识管理体系，执行知识平台的搭建和运营：管理规范、知识框架、知识库、运营及评价机制的搭建和运营；从用户及场景出发，持续优化服务流程和知识指引 2、 承担服务产品的设计和优化：作为业务代表，以产品化的思维设计、规划、落,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062300010:skill:1,huawei_careers:PO2026062300010,huawei_careers,Huawei Careers,Security,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：5年以上运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062300010:skill:2,huawei_careers:PO2026062300010,huawei_careers,Huawei Careers,Product,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：5年以上运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062300010:skill:3,huawei_careers:PO2026062300010,huawei_careers,Huawei Careers,Design,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：5年以上运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062300009:skill:1,huawei_careers:PO2026062300009,huawei_careers,Huawei Careers,Security,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：5年以上运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062300009:skill:2,huawei_careers:PO2026062300009,huawei_careers,Huawei Careers,Product,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：5年以上运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具,2026-07-20T14:34:16+08:00
huawei_careers:PO2026062300009:skill:3,huawei_careers:PO2026062300009,huawei_careers,Huawei Careers,Design,物流经理 1.物流网络与资源管理：负责物流网络规划与优化，包括仓库布局、运输线路、配送网络等； 统筹内外部物流资源，提升资源利用率与响应速度。 2.物流解决方案设计：根据不同业务场景客户需求及产品特点（如危险品、高价值等）设计物流解决方案并试点落地。 3.仓储与派送管理：负责仓储和物流派送业务，提升物流服务水平与客户体验。 4.LSP管理：制定物流服务商的选择/评估与合作机制，负责对LSP绩效评估和改进计划 5.物流成本管理：制定年度物流预算，监控执行及差异分析，推动降本增效措施落地 6.物流工艺标准和安全管理： 管理物流作业标准，工艺规范与物流安全作业，定期组织安全培训、演练，落实风险防控与事故处理流程。 7.物流流程与工具优化：负责物流业务流程以及系统工具的建设与优化。 语言要求：英语4级及以上，英语听、说、读、写流利，可作为日常工作语言使用。 教育背景要求：本科及以上学历 工作经验要求：5年以上运输/仓储/配送等相关工作经验，精通供应链、物流、国际航运/铁运/空运/陆运等相关业务 技能要求: 1.具备基于不同行业、产品、模式的仓储/运输运作管理能力和场景解决方案设计能力； 2.具,2026-07-20T14:34:16+08:00
huawei_careers:PO2026070600003:skill:1,huawei_careers:PO2026070600003,huawei_careers,Huawei Careers,Design,"子公司财经经理 Responsible for the financial reporting management of the Hong Kong node company, this role involves collaborating with the group headquarters and overseas regional finance teams to achieve the following objectives: Financial Reporting Metrics Management: • Align with group management requirements, define financial reporting objectives, monitor risks and design solutions, and effectively implement process management to achieve management objectives. Budget Forecast Methodology Developmen",2026-07-20T14:34:16+08:00
huawei_careers:PO2026070600001:skill:1,huawei_careers:PO2026070600001,huawei_careers,Huawei Careers,Product,业务拓展代表 1、在指导下，主要对接商业大客户中基层，能够与客户建立良好连接。 2、支撑中小销售项目的拓展，担任中小销售项目的项目组成员，承担部分运作职责，达成项目成功。 3、参与本地的合作伙伴拓展与使能。 教育经验：本科及以上 知识/技能：掌握客户关系运作、业务拓展经营相关技能；熟悉光储充相关行业生态、产业发展趋势方向、友商动态；有电力电子能源行业背景知识优先 能力：客户沟通和连接能力、伙伴及周边协同合作能力、团队管理、营销活动执行能力 经验：光储充相关产品售前经验，或ICT行业从业经验；有销售/渠道拓展成功经验、销售项目运营经验等； 其它：有2年及以上销售成功经验优先；,2026-07-20T14:34:16+08:00
huawei_careers:PO2026070600001:skill:2,huawei_careers:PO2026070600001,huawei_careers,Huawei Careers,Marketing,业务拓展代表 1、在指导下，主要对接商业大客户中基层，能够与客户建立良好连接。 2、支撑中小销售项目的拓展，担任中小销售项目的项目组成员，承担部分运作职责，达成项目成功。 3、参与本地的合作伙伴拓展与使能。 教育经验：本科及以上 知识/技能：掌握客户关系运作、业务拓展经营相关技能；熟悉光储充相关行业生态、产业发展趋势方向、友商动态；有电力电子能源行业背景知识优先 能力：客户沟通和连接能力、伙伴及周边协同合作能力、团队管理、营销活动执行能力 经验：光储充相关产品售前经验，或ICT行业从业经验；有销售/渠道拓展成功经验、销售项目运营经验等； 其它：有2年及以上销售成功经验优先；,2026-07-20T14:34:16+08:00
huawei_careers:PO2026052300001:skill:1,huawei_careers:PO2026052300001,huawei_careers,Huawei Careers,Testing,精密制造ESD工程师 1、通过产品设计优缺点分析，提炼ESD方面可制造性设计基线，协助产品设计能力提升； 2、构建极其敏感部件从来料、厂房设施、生产过程、包装发货全流程的ESD、EOS、EMI、ESA管控标准体系； 3、建立面向高敏感部件的从供应到制造全流程ESD性能测试向量管控标准及软失效追溯能力； 4、普及静电防护技术及管控要求，指导生产及产品工程等部门ESD技术及管理要求在生产系统各环节得到落实。 1、熟悉静电防护国际标准、了解静电防护技术发展方向； 2、熟悉ESD（HBM、CDM、MM）失效模型，EMI、EAS等管控要求，具有丰富的ESD失效分析能力； 3、具备主导新工厂ESD防护体系建设及管控经验； 4、了解电子制造质量管理、精益生产、工业工程的基础，能够与周边部门高效协同推行ESD技术及业务管理。,2026-07-20T14:34:16+08:00
huawei_careers:PO2026052300001:skill:2,huawei_careers:PO2026052300001,huawei_careers,Huawei Careers,Product,精密制造ESD工程师 1、通过产品设计优缺点分析，提炼ESD方面可制造性设计基线，协助产品设计能力提升； 2、构建极其敏感部件从来料、厂房设施、生产过程、包装发货全流程的ESD、EOS、EMI、ESA管控标准体系； 3、建立面向高敏感部件的从供应到制造全流程ESD性能测试向量管控标准及软失效追溯能力； 4、普及静电防护技术及管控要求，指导生产及产品工程等部门ESD技术及管理要求在生产系统各环节得到落实。 1、熟悉静电防护国际标准、了解静电防护技术发展方向； 2、熟悉ESD（HBM、CDM、MM）失效模型，EMI、EAS等管控要求，具有丰富的ESD失效分析能力； 3、具备主导新工厂ESD防护体系建设及管控经验； 4、了解电子制造质量管理、精益生产、工业工程的基础，能够与周边部门高效协同推行ESD技术及业务管理。,2026-07-20T14:34:16+08:00
